
2,8,10,6,4,5,7,5,3,4,3
8,2,10,6,4,5,7,5,3,4,3
10,2,8,6,4,5,7,5,3,4,3
2,10,8,6,4,5,7,5,3,4,3
8,10,2,6,4,5,7,5,3,4,3
10,8,2,6,4,5,7,5,3,4,3
10,8,6,2,4,5,7,5,3,4,3
8,10,6,2,4,5,7,5,3,4,3
6,10,8,2,4,5,7,5,3,4,3
10,6,8,2,4,5,7,5,3,4,3
8,6,10,2,4,5,7,5,3,4,3
6,8,10,2,4,5,7,5,3,4,3
4,8,10,2,6,5,7,5,3,4,3
8,4,10,2,6,5,7,5,3,4,3
10,4,8,2,6,5,7,5,3,4,3
4,10,8,2,6,5,7,5,3,4,3
8,10,4,2,6,5,7,5,3,4,3
10,8,4,2,6,5,7,5,3,4,3
2,8,4,10,6,5,7,5,3,4,3
8,2,4,10,6,5,7,5,3,4,3
4,2,8,10,6,5,7,5,3,4,3
2,4,8,10,6,5,7,5,3,4,3
8,4,2,10,6,5,7,5,3,4,3
4,8,2,10,6,5,7,5,3,4,3
4,10,2,8,6,5,7,5,3,4,3
10,4,2,8,6,5,7,5,3,4,3
2,4,10,8,6,5,7,5,3,4,3
4,2,10,8,6,5,7,5,3,4,3
10,2,4,8,6,5,7,5,3,4,3
2,10,4,8,6,5,7,5,3,4,3
2,10,8,4,6,5,7,5,3,4,3
10,2,8,4,6,5,7,5,3,4,3
8,2,10,4,6,5,7,5,3,4,3
2,8,10,4,6,5,7,5,3,4,3
10,8,2,4,6,5,7,5,3,4,3
8,10,2,4,6,5,7,5,3,4,3
6,10,2,4,8,5,7,5,3,4,3
10,6,2,4,8,5,7,5,3,4,3
2,6,10,4,8,5,7,5,3,4,3
6,2,10,4,8,5,7,5,3,4,3
10,2,6,4,8,5,7,5,3,4,3
2,10,6,4,8,5,7,5,3,4,3
4,10,6,2,8,5,7,5,3,4,3
10,4,6,2,8,5,7,5,3,4,3
6,4,10,2,8,5,7,5,3,4,3
4,6,10,2,8,5,7,5,3,4,3
10,6,4,2,8,5,7,5,3,4,3
6,10,4,2,8,5,7,5,3,4,3
6,2,4,10,8,5,7,5,3,4,3
2,6,4,10,8,5,7,5,3,4,3
4,6,2,10,8,5,7,5,3,4,3
6,4,2,10,8,5,7,5,3,4,3
2,4,6,10,8,5,7,5,3,4,3
4,2,6,10,8,5,7,5,3,4,3
4,2,10,6,8,5,7,5,3,4,3
2,4,10,6,8,5,7,5,3,4,3
10,4,2,6,8,5,7,5,3,4,3
4,10,2,6,8,5,7,5,3,4,3
2,10,4,6,8,5,7,5,3,4,3
10,2,4,6,8,5,7,5,3,4,3
8,2,4,6,10,5,7,5,3,4,3
2,8,4,6,10,5,7,5,3,4,3
4,8,2,6,10,5,7,5,3,4,3
8,4,2,6,10,5,7,5,3,4,3
2,4,8,6,10,5,7,5,3,4,3
4,2,8,6,10,5,7,5,3,4,3
6,2,8,4,10,5,7,5,3,4,3
2,6,8,4,10,5,7,5,3,4,3
8,6,2,4,10,5,7,5,3,4,3
6,8,2,4,10,5,7,5,3,4,3
2,8,6,4,10,5,7,5,3,4,3
8,2,6,4,10,5,7,5,3,4,3
8,4,6,2,10,5,7,5,3,4,3
4,8,6,2,10,5,7,5,3,4,3
6,8,4,2,10,5,7,5,3,4,3
8,6,4,2,10,5,7,5,3,4,3
4,6,8,2,10,5,7,5,3,4,3
6,4,8,2,10,5,7,5,3,4,3
6,4,2,8,10,5,7,5,3,4,3
4,6,2,8,10,5,7,5,3,4,3
2,6,4,8,10,5,7,5,3,4,3
6,2,4,8,10,5,7,5,3,4,3
4,2,6,8,10,5,7,5,3,4,3
2,4,6,8,10,5,7,5,3,4,3
